verse_id,lang,chars,gpt_tokens,o200k_tokens,spm_tokens,chars_per_gpt_tok,chars_per_o200k_tok,chars_per_spm_tok
443,en,231,52,50,45,4.4423076923076925,4.62,5.133333333333334
444,sa,117,116,58,23,1.0086206896551724,2.0172413793103448,5.086956521739131
444,sa_latn,125,67,53,27,1.8656716417910448,2.358490566037736,4.62962962962963
444,hi,232,235,72,54,0.9872340425531915,3.2222222222222223,4.296296296296297
444,en,220,55,55,54,4.0,4.0,4.074074074074074
445,sa,143,147,69,29,0.9727891156462585,2.072463768115942,4.931034482758621
445,sa_latn,157,101,71,31,1.5544554455445545,2.211267605633803,5.064516129032258
445,hi,192,191,62,45,1.0052356020942408,3.096774193548387,4.266666666666667
445,en,206,41,41,39,5.024390243902439,5.024390243902439,5.282051282051282
446,sa,129,132,61,24,0.9772727272727273,2.1147540983606556,5.375
446,sa_latn,139,86,63,24,1.6162790697674418,2.2063492063492065,5.791666666666667
446,hi,219,209,65,49,1.0478468899521531,3.3692307692307693,4.469387755102041
446,en,190,41,41,38,4.634146341463414,4.634146341463414,5.0
447,sa,122,125,63,27,0.976,1.9365079365079365,4.518518518518518
447,sa_latn,137,97,62,23,1.4123711340206186,2.2096774193548385,5.956521739130435
447,hi,176,177,62,38,0.9943502824858758,2.838709677419355,4.631578947368421
447,en,210,49,49,40,4.285714285714286,4.285714285714286,5.25
448,sa,121,129,64,29,0.937984496124031,1.890625,4.172413793103448
448,sa_latn,141,101,69,23,1.396039603960396,2.0434782608695654,6.130434782608695
448,hi,177,173,60,37,1.023121387283237,2.95,4.783783783783784
448,en,174,41,42,34,4.2439024390243905,4.142857142857143,5.117647058823529
449,sa,135,134,65,27,1.007462686567164,2.076923076923077,5.0
449,sa_latn,146,89,64,24,1.6404494382022472,2.28125,6.083333333333333
449,hi,199,196,68,45,1.0153061224489797,2.926470588235294,4.4222222222222225
449,en,212,49,49,44,4.326530612244898,4.326530612244898,4.818181818181818
450,sa,111,109,57,23,1.018348623853211,1.9473684210526316,4.826086956521739
450,sa_latn,129,64,49,25,2.015625,2.63265306122449,5.16
450,hi,213,208,70,49,1.0240384615384615,3.0428571428571427,4.346938775510204
450,en,246,61,59,54,4.032786885245901,4.169491525423729,4.555555555555555
451,sa,117,112,51,24,1.0446428571428572,2.2941176470588234,4.875
451,sa_latn,130,77,58,23,1.6883116883116882,2.2413793103448274,5.6521739130434785
451,hi,223,212,76,53,1.0518867924528301,2.9342105263157894,4.2075471698113205
451,en,260,56,57,51,4.642857142857143,4.56140350877193,5.098039215686274
452,sa,118,120,65,30,0.9833333333333333,1.8153846153846154,3.933333333333333
452,sa_latn,136,82,64,28,1.6585365853658536,2.125,4.857142857142857
452,hi,151,151,56,38,1.0,2.6964285714285716,3.973684210526316
452,en,256,74,72,63,3.4594594594594597,3.5555555555555554,4.063492063492063
453,sa,113,111,52,26,1.018018018018018,2.173076923076923,4.346153846153846
453,sa_latn,127,75,54,26,1.6933333333333334,2.3518518518518516,4.884615384615385
453,hi,157,155,50,36,1.0129032258064516,3.14,4.361111111111111
453,en,190,41,42,39,4.634146341463414,4.523809523809524,4.871794871794871
454,sa,211,215,105,30,0.9813953488372092,2.0095238095238095,7.033333333333333
454,sa_latn,246,156,110,36,1.5769230769230769,2.2363636363636363,6.833333333333333
454,hi,382,368,116,83,1.0380434782608696,3.293103448275862,4.602409638554217
454,en,334,78,79,74,4.282051282051282,4.227848101265823,4.513513513513513
455,sa,211,215,105,30,0.9813953488372092,2.0095238095238095,7.033333333333333
455,sa_latn,246,156,110,36,1.5769230769230769,2.2363636363636363,6.833333333333333
455,hi,382,368,116,83,1.0380434782608696,3.293103448275862,4.602409638554217
455,en,334,78,79,74,4.282051282051282,4.227848101265823,4.513513513513513
456,sa,119,119,57,24,1.0,2.087719298245614,4.958333333333333
456,sa_latn,134,61,54,29,2.19672131147541,2.4814814814814814,4.620689655172414
456,hi,207,204,70,47,1.0147058823529411,2.9571428571428573,4.404255319148936
456,en,286,60,59,59,4.766666666666667,4.8474576271186445,4.8474576271186445
457,sa,120,110,57,28,1.0909090909090908,2.1052631578947367,4.285714285714286
457,sa_latn,125,79,59,19,1.5822784810126582,2.1186440677966103,6.578947368421052
457,hi,295,266,87,63,1.1090225563909775,3.3908045977011496,4.682539682539683
457,en,228,54,54,47,4.222222222222222,4.222222222222222,4.851063829787234
458,sa,110,116,51,20,0.9482758620689655,2.156862745098039,5.5
458,sa_latn,128,88,62,22,1.4545454545454546,2.064516129032258,5.818181818181818
458,hi,209,207,70,49,1.0096618357487923,2.9857142857142858,4.26530612244898
458,en,218,52,52,50,4.1923076923076925,4.1923076923076925,4.36
459,sa,110,115,59,21,0.9565217391304348,1.8644067796610169,5.238095238095238
459,sa_latn,128,77,55,23,1.6623376623376624,2.327272727272727,5.565217391304348
459,hi,151,154,55,29,0.9805194805194806,2.7454545454545456,5.206896551724138
459,en,162,39,38,38,4.153846153846154,4.2631578947368425,4.2631578947368425
460,sa,130,136,59,22,0.9558823529411765,2.2033898305084745,5.909090909090909
460,sa_latn,148,93,70,29,1.5913978494623655,2.1142857142857143,5.103448275862069
460,hi,189,190,56,39,0.9947368421052631,3.375,4.846153846153846
460,en,178,47,46,41,3.7872340425531914,3.869565217391304,4.341463414634147
461,sa,117,121,61,26,0.9669421487603306,1.9180327868852458,4.5
461,sa_latn,132,82,60,27,1.6097560975609757,2.2,4.888888888888889
461,hi,180,172,59,44,1.0465116279069768,3.0508474576271185,4.090909090909091
461,en,201,47,46,43,4.276595744680851,4.369565217391305,4.674418604651163
462,sa,117,121,55,27,0.9669421487603306,2.1272727272727274,4.333333333333333
462,sa_latn,134,96,67,28,1.3958333333333333,2.0,4.785714285714286
462,hi,117,116,41,26,1.0086206896551724,2.8536585365853657,4.5
462,en,157,33,33,32,4.757575757575758,4.757575757575758,4.90625
463,sa,126,135,66,29,0.9333333333333333,1.9090909090909092,4.344827586206897
463,sa_latn,141,86,63,25,1.6395348837209303,2.238095238095238,5.64
463,hi,163,162,60,32,1.0061728395061729,2.716666666666667,5.09375
463,en,201,47,49,42,4.276595744680851,4.1020408163265305,4.785714285714286
464,sa,102,105,52,23,0.9714285714285714,1.9615384615384615,4.434782608695652
464,sa_latn,110,91,51,17,1.2087912087912087,2.156862745098039,6.470588235294118
464,hi,149,150,49,34,0.9933333333333333,3.0408163265306123,4.382352941176471
464,en,135,33,33,30,4.090909090909091,4.090909090909091,4.5
465,sa,188,196,87,31,0.9591836734693877,2.160919540229885,6.064516129032258
465,sa_latn,211,156,101,34,1.3525641025641026,2.089108910891089,6.205882352941177
465,hi,273,267,92,66,1.0224719101123596,2.967391304347826,4.136363636363637
465,en,256,59,59,57,4.338983050847458,4.338983050847458,4.491228070175438
466,sa,188,196,87,31,0.9591836734693877,2.160919540229885,6.064516129032258
466,sa_latn,211,156,101,34,1.3525641025641026,2.089108910891089,6.205882352941177
466,hi,273,267,92,66,1.0224719101123596,2.967391304347826,4.136363636363637
466,en,256,59,59,57,4.338983050847458,4.338983050847458,4.491228070175438
467,sa,96,94,46,19,1.0212765957446808,2.0869565217391304,5.052631578947368
467,sa_latn,102,67,45,18,1.5223880597014925,2.2666666666666666,5.666666666666667
467,hi,193,185,60,42,1.0432432432432432,3.216666666666667,4.595238095238095
467,en,175,46,46,40,3.8043478260869565,3.8043478260869565,4.375
468,sa,87,84,44,19,1.0357142857142858,1.9772727272727273,4.578947368421052
468,sa_latn,99,66,44,24,1.5,2.25,4.125
468,hi,184,172,51,42,1.069767441860465,3.607843137254902,4.380952380952381
468,en,197,43,42,41,4.5813953488372094,4.690476190476191,4.804878048780488
469,sa,103,104,45,22,0.9903846153846154,2.2888888888888888,4.681818181818182
469,sa_latn,108,66,48,19,1.6363636363636365,2.25,5.684210526315789
469,hi,165,164,53,33,1.0060975609756098,3.1132075471698113,5.0
469,en,171,37,37,32,4.621621621621622,4.621621621621622,5.34375
470,sa,102,101,45,20,1.00990099009901,2.2666666666666666,5.1
470,sa_latn,108,60,49,21,1.8,2.204081632653061,5.142857142857143
470,hi,172,176,57,35,0.9772727272727273,3.017543859649123,4.914285714285715
470,en,139,31,31,30,4.483870967741935,4.483870967741935,4.633333333333334
471,sa,175,170,79,26,1.0294117647058822,2.2151898734177213,6.730769230769231
471,sa_latn,190,99,80,30,1.9191919191919191,2.375,6.333333333333333
471,hi,246,240,80,51,1.025,3.075,4.823529411764706
471,en,328,73,75,65,4.493150684931507,4.373333333333333,5.046153846153846
472,sa,175,170,79,26,1.0294117647058822,2.2151898734177213,6.730769230769231
472,sa_latn,190,99,80,30,1.9191919191919191,2.375,6.333333333333333
472,hi,246,240,80,51,1.025,3.075,4.823529411764706
472,en,328,73,75,65,4.493150684931507,4.373333333333333,5.046153846153846
473,sa,86,90,45,19,0.9555555555555556,1.9111111111111112,4.526315789473684
473,sa_latn,92,51,39,16,1.803921568627451,2.358974358974359,5.75
473,hi,190,195,65,40,0.9743589743589743,2.923076923076923,4.75
473,en,173,34,33,30,5.088235294117647,5.242424242424242,5.766666666666667
474,sa,169,165,85,27,1.0242424242424242,1.988235294117647,6.2592592592592595
474,sa_latn,179,106,77,27,1.6886792452830188,2.324675324675325,6.62962962962963
474,hi,282,262,84,63,1.0763358778625953,3.357142857142857,4.476190476190476
474,en,251,53,53,50,4.735849056603773,4.735849056603773,5.02
475,sa,169,165,85,27,1.0242424242424242,1.988235294117647,6.2592592592592595
475,sa_latn,179,106,77,27,1.6886792452830188,2.324675324675325,6.62962962962963
475,hi,282,262,84,63,1.0763358778625953,3.357142857142857,4.476190476190476
475,en,251,53,53,50,4.735849056603773,4.735849056603773,5.02
476,sa,81,81,40,21,1.0,2.025,3.857142857142857
476,sa_latn,91,49,38,16,1.8571428571428572,2.3947368421052633,5.6875
476,hi,136,131,44,32,1.0381679389312977,3.090909090909091,4.25
476,en,127,29,29,31,4.379310344827586,4.379310344827586,4.096774193548387
477,sa,85,87,41,18,0.9770114942528736,2.073170731707317,4.722222222222222
477,sa_latn,95,54,41,18,1.7592592592592593,2.317073170731707,5.277777777777778
477,hi,162,150,51,35,1.08,3.176470588235294,4.628571428571429
477,en,162,31,32,30,5.225806451612903,5.0625,5.4
478,sa,85,83,44,15,1.0240963855421688,1.9318181818181819,5.666666666666667
478,sa_latn,95,41,36,19,2.317073170731707,2.638888888888889,5.0
478,hi,170,155,42,38,1.096774193548387,4.0476190476190474,4.473684210526316
478,en,166,33,32,32,5.03030303030303,5.1875,5.1875
479,sa,84,85,45,16,0.9882352941176471,1.8666666666666667,5.25
479,sa_latn,96,56,41,21,1.7142857142857142,2.341463414634146,4.571428571428571
479,hi,127,117,36,28,1.0854700854700854,3.5277777777777777,4.535714285714286
479,en,127,29,29,28,4.379310344827586,4.379310344827586,4.535714285714286
480,sa,101,98,43,17,1.030612244897959,2.3488372093023258,5.9411764705882355
480,sa_latn,105,61,50,19,1.721311475409836,2.1,5.526315789473684
480,hi,157,145,42,33,1.0827586206896551,3.738095238095238,4.757575757575758
480,en,195,33,33,31,5.909090909090909,5.909090909090909,6.290322580645161
481,sa,174,172,84,36,1.0116279069767442,2.0714285714285716,4.833333333333333
481,sa_latn,193,134,90,34,1.4402985074626866,2.1444444444444444,5.676470588235294
481,hi,374,361,121,84,1.03601108033241,3.090909090909091,4.4523809523809526
481,en,374,78,76,75,4.794871794871795,4.921052631578948,4.986666666666666
482,sa,174,172,84,36,1.0116279069767442,2.0714285714285716,4.833333333333333
482,sa_latn,193,134,90,34,1.4402985074626866,2.1444444444444444,5.676470588235294
482,hi,374,361,121,84,1.03601108033241,3.090909090909091,4.4523809523809526
482,en,374,78,76,75,4.794871794871795,4.921052631578948,4.986666666666666
483,sa,95,93,46,22,1.021505376344086,2.0652173913043477,4.318181818181818
483,sa_latn,97,54,39,18,1.7962962962962963,2.4871794871794872,5.388888888888889
483,hi,181,174,52,44,1.0402298850574712,3.480769230769231,4.113636363636363
483,en,204,47,46,45,4.340425531914893,4.434782608695652,4.533333333333333
484,sa,87,83,40,22,1.0481927710843373,2.175,3.9545454545454546
484,sa_latn,95,59,43,18,1.6101694915254237,2.2093023255813953,5.277777777777778
484,hi,183,179,62,39,1.0223463687150838,2.9516129032258065,4.6923076923076925
484,en,202,46,44,38,4.391304347826087,4.590909090909091,5.315789473684211
485,sa,94,89,42,22,1.0561797752808988,2.238095238095238,4.2727272727272725
485,sa_latn,100,68,48,19,1.4705882352941178,2.0833333333333335,5.2631578947368425
485,hi,263,250,83,63,1.052,3.1686746987951806,4.174603174603175
485,en,233,49,49,46,4.755102040816326,4.755102040816326,5.065217391304348
486,sa,176,169,86,34,1.0414201183431953,2.046511627906977,5.176470588235294
486,sa_latn,189,120,85,32,1.575,2.223529411764706,5.90625
486,hi,496,487,165,113,1.0184804928131417,3.006060606060606,4.389380530973451
486,en,422,91,90,87,4.637362637362638,4.688888888888889,4.850574712643678
487,sa,176,169,86,34,1.0414201183431953,2.046511627906977,5.176470588235294
487,sa_latn,189,120,85,32,1.575,2.223529411764706,5.90625
487,hi,496,487,165,113,1.0184804928131417,3.006060606060606,4.389380530973451
487,en,422,91,90,87,4.637362637362638,4.688888888888889,4.850574712643678
488,sa,92,88,41,18,1.0454545454545454,2.2439024390243905,5.111111111111111
488,sa_latn,96,56,41,19,1.7142857142857142,2.341463414634146,5.052631578947368
488,hi,177,173,54,38,1.023121387283237,3.2777777777777777,4.657894736842105
488,en,157,35,34,34,4.485714285714286,4.617647058823529,4.617647058823529
489,sa,108,106,50,22,1.0188679245283019,2.16,4.909090909090909
489,sa_latn,116,75,53,17,1.5466666666666666,2.188679245283019,6.823529411764706
489,hi,200,191,58,47,1.0471204188481675,3.4482758620689653,4.25531914893617
489,en,194,67,58,53,2.8955223880597014,3.3448275862068964,3.660377358490566
490,sa,108,109,48,20,0.9908256880733946,2.25,5.4
490,sa_latn,117,71,52,21,1.647887323943662,2.25,5.571428571428571
490,hi,222,207,68,53,1.0724637681159421,3.264705882352941,4.188679245283019
490,en,222,62,57,54,3.5806451612903225,3.8947368421052633,4.111111111111111
491,sa,103,95,40,20,1.0842105263157895,2.575,5.15
491,sa_latn,108,75,52,19,1.44,2.076923076923077,5.684210526315789
491,hi,181,174,52,40,1.0402298850574712,3.480769230769231,4.525
491,en,222,52,51,49,4.269230769230769,4.352941176470588,4.530612244897959
492,sa,90,91,49,22,0.989010989010989,1.836734693877551,4.090909090909091
492,sa_latn,109,62,46,22,1.7580645161290323,2.369565217391304,4.954545454545454
492,hi,184,171,48,41,1.0760233918128654,3.8333333333333335,4.487804878048781
492,en,225,50,50,50,4.5,4.5,4.5
493,sa,92,99,49,23,0.9292929292929293,1.8775510204081634,4.0
493,sa_latn,106,59,45,22,1.7966101694915255,2.3555555555555556,4.818181818181818
493,hi,210,198,60,44,1.0606060606060606,3.5,4.7727272727272725
493,en,222,49,49,45,4.530612244897959,4.530612244897959,4.933333333333334
494,sa,86,88,39,21,0.9772727272727273,2.2051282051282053,4.095238095238095
494,sa_latn,95,50,39,15,1.9,2.4358974358974357,6.333333333333333
494,hi,179,173,58,33,1.0346820809248556,3.086206896551724,5.424242424242424
494,en,231,48,47,46,4.8125,4.914893617021277,5.021739130434782
495,sa,87,89,45,21,0.9775280898876404,1.9333333333333333,4.142857142857143
495,sa_latn,100,75,48,15,1.3333333333333333,2.0833333333333335,6.666666666666667
495,hi,176,178,53,39,0.9887640449438202,3.3207547169811322,4.512820512820513
495,en,132,27,27,26,4.888888888888889,4.888888888888889,5.076923076923077
496,sa,417,431,194,55,0.9675174013921114,2.149484536082474,7.581818181818182
496,sa_latn,460,283,206,70,1.6254416961130742,2.233009708737864,6.571428571428571
496,hi,587,578,201,126,1.0155709342560553,2.9203980099502487,4.658730158730159
496,en,703,148,151,140,4.75,4.655629139072848,5.021428571428571
497,sa,417,431,194,55,0.9675174013921114,2.149484536082474,7.581818181818182
497,sa_latn,460,283,206,70,1.6254416961130742,2.233009708737864,6.571428571428571
497,hi,587,578,201,126,1.0155709342560553,2.9203980099502487,4.658730158730159
497,en,703,148,151,140,4.75,4.655629139072848,5.021428571428571
498,sa,417,431,194,55,0.9675174013921114,2.149484536082474,7.581818181818182
498,sa_latn,460,283,206,70,1.6254416961130742,2.233009708737864,6.571428571428571
498,hi,587,578,201,126,1.0155709342560553,2.9203980099502487,4.658730158730159
498,en,703,148,151,140,4.75,4.655629139072848,5.021428571428571
499,sa,417,431,194,55,0.9675174013921114,2.149484536082474,7.581818181818182
499,sa_latn,460,283,206,70,1.6254416961130742,2.233009708737864,6.571428571428571
499,hi,587,578,201,126,1.0155709342560553,2.9203980099502487,4.658730158730159
499,en,703,148,151,140,4.75,4.655629139072848,5.021428571428571
500,sa,417,431,194,55,0.9675174013921114,2.149484536082474,7.581818181818182
500,sa_latn,460,283,206,70,1.6254416961130742,2.233009708737864,6.571428571428571
500,hi,587,578,201,126,1.0155709342560553,2.9203980099502487,4.658730158730159
500,en,703,148,151,140,4.75,4.655629139072848,5.021428571428571
501,sa,94,93,48,19,1.010752688172043,1.9583333333333333,4.947368421052632
501,sa_latn,99,55,40,18,1.8,2.475,5.5
501,hi,165,163,55,37,1.0122699386503067,3.0,4.45945945945946
501,en,181,40,40,37,4.525,4.525,4.891891891891892
502,sa,89,84,43,19,1.0595238095238095,2.0697674418604652,4.684210526315789
502,sa_latn,98,68,46,19,1.4411764705882353,2.130434782608696,5.157894736842105
502,hi,132,125,41,31,1.056,3.2195121951219514,4.258064516129032
502,en,133,32,33,30,4.15625,4.03030303030303,4.433333333333334
503,sa,92,96,43,15,0.9583333333333334,2.13953488372093,6.133333333333334
503,sa_latn,98,64,41,16,1.53125,2.3902439024390243,6.125
503,hi,200,198,66,42,1.0101010101010102,3.0303030303030303,4.761904761904762
503,en,232,53,53,50,4.377358490566038,4.377358490566038,4.64
504,sa,85,88,42,19,0.9659090909090909,2.0238095238095237,4.473684210526316
504,sa_latn,101,58,41,19,1.7413793103448276,2.4634146341463414,5.315789473684211
504,hi,153,157,46,38,0.9745222929936306,3.3260869565217392,4.026315789473684
504,en,174,40,40,41,4.35,4.35,4.2439024390243905
505,sa,90,91,44,21,0.989010989010989,2.0454545454545454,4.285714285714286
505,sa_latn,104,66,46,20,1.5757575757575757,2.260869565217391,5.2
505,hi,148,148,52,31,1.0,2.8461538461538463,4.774193548387097
505,en,154,36,35,31,4.277777777777778,4.4,4.967741935483871
506,sa,94,93,44,19,1.010752688172043,2.1363636363636362,4.947368421052632
506,sa_latn,98,66,45,17,1.4848484848484849,2.1777777777777776,5.764705882352941
506,hi,196,188,58,45,1.0425531914893618,3.3793103448275863,4.355555555555555
506,en,211,44,44,44,4.795454545454546,4.795454545454546,4.795454545454546
507,sa,90,87,41,18,1.0344827586206897,2.1951219512195124,5.0
507,sa_latn,94,62,44,18,1.5161290322580645,2.1363636363636362,5.222222222222222
507,hi,220,201,53,46,1.0945273631840795,4.150943396226415,4.782608695652174
507,en,202,44,43,43,4.590909090909091,4.6976744186046515,4.6976744186046515
508,sa,92,96,40,16,0.9583333333333334,2.3,5.75
