verse_id,lang,segment_type,chars,gpt_tokens,o200k_tokens,gemini_tokens,spm_tokens,chars_per_gpt_tok,chars_per_o200k_tok,chars_per_gemini_tok,chars_per_spm_tok
52,hi,hi_mean,5033,5002,1686,1398,1323,1.0061975209916034,2.9851720047449586,3.600143061516452,3.804232804232804
53,sa,sa_verse,136,137,61,60,28,0.9927007299270073,2.2295081967213113,2.2666666666666666,4.857142857142857
53,en,en_trans,178,43,41,41,38,4.1395348837209305,4.341463414634147,4.341463414634147,4.684210526315789
53,en,en_mean,2629,750,685,668,753,3.505333333333333,3.837956204379562,3.93562874251497,3.49136786188579
53,hi,hi_trans,173,183,59,52,39,0.9453551912568307,2.9322033898305087,3.326923076923077,4.435897435897436
53,hi,hi_mean,2540,2473,847,701,691,1.0270926000808733,2.998819362455726,3.62339514978602,3.675832127351664
54,sa,sa_verse,115,116,58,53,23,0.9913793103448276,1.9827586206896552,2.169811320754717,5.0
54,en,en_trans,225,50,49,47,47,4.5,4.591836734693878,4.787234042553192,4.787234042553192
54,en,en_mean,1136,229,229,226,296,4.960698689956332,4.960698689956332,5.0265486725663715,3.8378378378378377
54,hi,hi_trans,259,254,78,69,58,1.0196850393700787,3.3205128205128207,3.753623188405797,4.4655172413793105
54,hi,hi_mean,1250,1213,364,304,315,1.030502885408079,3.434065934065934,4.1118421052631575,3.9682539682539684
55,sa,sa_verse,100,106,55,47,20,0.9433962264150944,1.8181818181818181,2.127659574468085,5.0
55,en,en_trans,139,38,38,35,29,3.6578947368421053,3.6578947368421053,3.9714285714285715,4.793103448275862
55,en,en_mean,807,213,206,197,216,3.788732394366197,3.9174757281553396,4.096446700507614,3.736111111111111
55,hi,hi_trans,148,152,59,47,37,0.9736842105263158,2.5084745762711864,3.148936170212766,4.0
55,hi,hi_mean,871,854,271,228,213,1.0199063231850116,3.2140221402214024,3.8201754385964914,4.089201877934272
56,sa,sa_verse,75,76,36,37,15,0.9868421052631579,2.0833333333333335,2.027027027027027,5.0
56,en,en_trans,140,33,33,30,27,4.242424242424242,4.242424242424242,4.666666666666667,5.185185185185185
56,en,en_mean,1793,358,352,345,454,5.0083798882681565,5.09375,5.197101449275363,3.949339207048458
56,hi,hi_trans,118,115,42,31,23,1.0260869565217392,2.8095238095238093,3.806451612903226,5.130434782608695
56,hi,hi_mean,1570,1542,465,370,366,1.0181582360570687,3.3763440860215055,4.243243243243243,4.2896174863387975
57,sa,sa_verse,103,113,53,48,22,0.911504424778761,1.9433962264150944,2.1458333333333335,4.681818181818182
57,en,en_trans,168,36,36,36,36,4.666666666666667,4.666666666666667,4.666666666666667,4.666666666666667
57,en,en_mean,1188,261,260,251,290,4.551724137931035,4.569230769230769,4.733067729083666,4.096551724137931
57,hi,hi_trans,168,163,56,45,41,1.030674846625767,3.0,3.7333333333333334,4.097560975609756
57,hi,hi_mean,1337,1284,400,329,320,1.0412772585669783,3.3425,4.0638297872340425,4.178125
58,sa,sa_verse,85,82,40,38,25,1.0365853658536586,2.125,2.236842105263158,3.4
58,en,en_trans,121,31,31,31,31,3.903225806451613,3.903225806451613,3.903225806451613,3.903225806451613
58,en,en_mean,1510,400,381,371,451,3.775,3.963254593175853,4.070080862533692,3.3481152993348116
58,hi,hi_trans,128,128,36,34,34,1.0,3.5555555555555554,3.764705882352941,3.764705882352941
58,hi,hi_mean,1491,1483,519,428,444,1.0053944706675657,2.8728323699421967,3.4836448598130842,3.358108108108108
59,sa,sa_verse,89,87,43,38,18,1.0229885057471264,2.0697674418604652,2.3421052631578947,4.944444444444445
59,en,en_trans,183,39,39,39,38,4.6923076923076925,4.6923076923076925,4.6923076923076925,4.815789473684211
59,en,en_mean,5143,1135,1125,1098,1549,4.531277533039647,4.571555555555555,4.683970856102004,3.3202065848934796
59,hi,hi_trans,207,207,62,49,40,1.0,3.338709677419355,4.224489795918367,5.175
59,hi,hi_mean,5543,5404,1763,1512,1607,1.025721687638786,3.144072603516733,3.666005291005291,3.449284380833852
60,sa,sa_verse,93,94,44,43,18,0.9893617021276596,2.1136363636363638,2.1627906976744184,5.166666666666667
60,en,en_trans,288,60,58,58,56,4.8,4.9655172413793105,4.9655172413793105,5.142857142857143
60,en,en_mean,1224,237,235,236,282,5.1645569620253164,5.208510638297873,5.186440677966102,4.340425531914893
60,hi,hi_trans,233,228,78,65,55,1.0219298245614035,2.9871794871794872,3.5846153846153848,4.236363636363636
60,hi,hi_mean,1052,1024,325,281,273,1.02734375,3.236923076923077,3.7437722419928825,3.8534798534798536
61,sa,sa_verse,82,83,40,39,20,0.9879518072289156,2.05,2.1025641025641026,4.1
61,en,en_trans,149,31,31,30,29,4.806451612903226,4.806451612903226,4.966666666666667,5.137931034482759
61,en,en_mean,2102,438,438,439,503,4.799086757990867,4.799086757990867,4.788154897494305,4.178926441351889
61,hi,hi_trans,149,141,40,34,32,1.0567375886524824,3.725,4.382352941176471,4.65625
61,hi,hi_mean,2402,2314,740,618,615,1.038029386343993,3.245945945945946,3.8867313915857604,3.905691056910569
62,sa,sa_verse,89,91,41,39,20,0.978021978021978,2.1707317073170733,2.282051282051282,4.45
62,en,en_trans,187,40,40,39,38,4.675,4.675,4.794871794871795,4.921052631578948
62,en,en_mean,3116,1048,899,909,1010,2.9732824427480917,3.4660734149054506,3.427942794279428,3.0851485148514852
62,hi,hi_trans,207,205,63,53,42,1.0097560975609756,3.2857142857142856,3.9056603773584904,4.928571428571429
62,hi,hi_mean,3132,3113,1088,931,884,1.0061034371988435,2.8786764705882355,3.364124597207304,3.5429864253393664
63,sa,sa_verse,86,86,46,41,16,1.0,1.8695652173913044,2.097560975609756,5.375
63,en,en_trans,125,29,29,26,24,4.310344827586207,4.310344827586207,4.8076923076923075,5.208333333333333
63,en,en_mean,1633,438,417,418,469,3.728310502283105,3.9160671462829737,3.9066985645933014,3.481876332622601
63,hi,hi_trans,107,107,33,30,26,1.0,3.242424242424242,3.566666666666667,4.115384615384615
63,hi,hi_mean,1478,1462,510,417,415,1.0109439124487005,2.8980392156862744,3.5443645083932855,3.56144578313253
64,sa,sa_verse,88,87,40,40,19,1.0114942528735633,2.2,2.2,4.631578947368421
64,en,en_trans,150,35,34,30,28,4.285714285714286,4.411764705882353,5.0,5.357142857142857
64,en,en_mean,1199,291,288,277,341,4.120274914089347,4.163194444444445,4.328519855595668,3.5161290322580645
64,hi,hi_trans,112,118,42,34,25,0.9491525423728814,2.6666666666666665,3.2941176470588234,4.48
64,hi,hi_mean,1250,1205,389,314,322,1.037344398340249,3.2133676092544987,3.9808917197452227,3.8819875776397517
65,sa,sa_verse,87,84,45,42,22,1.0357142857142858,1.9333333333333333,2.0714285714285716,3.9545454545454546
65,en,en_trans,170,39,39,39,39,4.358974358974359,4.358974358974359,4.358974358974359,4.358974358974359
65,en,en_mean,1553,363,350,344,411,4.2782369146005506,4.437142857142857,4.5145348837209305,3.778588807785888
65,hi,hi_trans,150,143,50,44,40,1.048951048951049,3.0,3.409090909090909,3.75
65,hi,hi_mean,1611,1549,472,401,432,1.040025823111685,3.413135593220339,4.017456359102244,3.7291666666666665
66,sa,sa_verse,112,110,52,48,25,1.018181818181818,2.1538461538461537,2.3333333333333335,4.48
66,en,en_trans,205,48,48,48,47,4.270833333333333,4.270833333333333,4.270833333333333,4.361702127659575
66,en,en_mean,1185,389,339,342,387,3.0462724935732646,3.495575221238938,3.4649122807017543,3.062015503875969
66,hi,hi_trans,221,211,73,64,54,1.04739336492891,3.0273972602739727,3.453125,4.092592592592593
66,hi,hi_mean,1146,1148,439,376,362,0.9982578397212544,2.6104783599088837,3.047872340425532,3.165745856353591
67,sa,sa_verse,81,77,42,36,18,1.051948051948052,1.9285714285714286,2.25,4.5
67,en,en_trans,127,31,30,29,28,4.096774193548387,4.233333333333333,4.379310344827586,4.535714285714286
67,en,en_mean,448,98,98,96,101,4.571428571428571,4.571428571428571,4.666666666666667,4.435643564356436
67,hi,hi_trans,145,137,49,45,36,1.0583941605839415,2.9591836734693877,3.2222222222222223,4.027777777777778
67,hi,hi_mean,526,511,154,127,115,1.0293542074363993,3.4155844155844157,4.141732283464567,4.573913043478261
68,sa,sa_verse,111,113,52,48,21,0.9823008849557522,2.1346153846153846,2.3125,5.285714285714286
68,en,en_trans,146,34,34,36,36,4.294117647058823,4.294117647058823,4.055555555555555,4.055555555555555
68,en,en_mean,2400,558,546,539,656,4.301075268817204,4.395604395604396,4.452690166975882,3.658536585365854
68,hi,hi_trans,172,163,48,39,36,1.0552147239263803,3.5833333333333335,4.410256410256411,4.777777777777778
68,hi,hi_mean,2582,2536,785,657,673,1.0181388012618298,3.289171974522293,3.929984779299848,3.836552748885587
69,sa,sa_verse,87,84,45,40,22,1.0357142857142858,1.9333333333333333,2.175,3.9545454545454546
69,en,en_trans,98,24,24,25,24,4.083333333333333,4.083333333333333,3.92,4.083333333333333
69,en,en_mean,376,78,77,75,87,4.82051282051282,4.883116883116883,5.013333333333334,4.32183908045977
69,hi,hi_trans,159,151,55,42,40,1.0529801324503312,2.890909090909091,3.7857142857142856,3.975
69,hi,hi_mean,371,371,121,89,90,1.0,3.0661157024793386,4.168539325842697,4.122222222222222
70,sa,sa_verse,85,92,45,40,21,0.9239130434782609,1.8888888888888888,2.125,4.0476190476190474
70,en,en_trans,154,39,38,34,30,3.948717948717949,4.052631578947368,4.529411764705882,5.133333333333334
70,en,en_mean,514,111,107,102,130,4.63063063063063,4.803738317757009,5.03921568627451,3.953846153846154
70,hi,hi_trans,145,150,61,52,35,0.9666666666666667,2.377049180327869,2.7884615384615383,4.142857142857143
70,hi,hi_mean,561,547,162,132,148,1.0255941499085923,3.462962962962963,4.25,3.7905405405405403
71,sa,sa_verse,86,95,49,43,16,0.9052631578947369,1.7551020408163265,2.0,5.375
71,en,en_trans,118,29,29,26,24,4.068965517241379,4.068965517241379,4.538461538461538,4.916666666666667
71,en,en_mean,1127,273,257,257,285,4.128205128205129,4.385214007782102,4.385214007782102,3.9543859649122806
71,hi,hi_trans,109,113,37,31,24,0.9646017699115044,2.945945945945946,3.5161290322580645,4.541666666666667
71,hi,hi_mean,1140,1119,373,307,286,1.0187667560321716,3.0563002680965146,3.7133550488599347,3.986013986013986
72,sa,sa_verse,86,87,41,39,16,0.9885057471264368,2.097560975609756,2.2051282051282053,5.375
72,en,en_trans,141,34,34,32,32,4.147058823529412,4.147058823529412,4.40625,4.40625
72,en,en_mean,2313,624,568,558,707,3.706730769230769,4.072183098591549,4.145161290322581,3.2715700141442716
72,hi,hi_trans,143,136,45,37,33,1.0514705882352942,3.1777777777777776,3.864864864864865,4.333333333333333
72,hi,hi_mean,2237,2236,693,591,580,1.0004472271914133,3.227994227994228,3.785109983079526,3.856896551724138
73,sa,sa_verse,95,91,43,40,19,1.043956043956044,2.2093023255813953,2.375,5.0
73,en,en_trans,145,31,31,30,30,4.67741935483871,4.67741935483871,4.833333333333333,4.833333333333333
73,en,en_mean,2424,634,596,586,702,3.823343848580442,4.067114093959732,4.136518771331058,3.452991452991453
73,hi,hi_trans,136,139,41,36,27,0.9784172661870504,3.317073170731707,3.7777777777777777,5.037037037037037
73,hi,hi_mean,2410,2411,783,660,691,0.9995852343425964,3.077905491698595,3.6515151515151514,3.487698986975398
74,sa,sa_verse,82,80,36,32,15,1.025,2.2777777777777777,2.5625,5.466666666666667
74,en,en_trans,130,32,31,30,27,4.0625,4.193548387096774,4.333333333333333,4.814814814814815
74,en,en_mean,1724,428,415,420,455,4.02803738317757,4.15421686746988,4.104761904761904,3.789010989010989
74,hi,hi_trans,178,176,51,46,40,1.0113636363636365,3.4901960784313726,3.869565217391304,4.45
74,hi,hi_mean,1736,1703,563,474,449,1.0193775689958897,3.08348134991119,3.6624472573839664,3.866369710467706
75,sa,sa_verse,120,133,66,60,28,0.9022556390977443,1.8181818181818181,2.0,4.285714285714286
75,en,en_trans,156,35,35,35,35,4.457142857142857,4.457142857142857,4.457142857142857,4.457142857142857
75,en,en_mean,1426,374,348,349,394,3.8128342245989306,4.097701149425287,4.08595988538682,3.6192893401015227
75,hi,hi_trans,174,177,50,40,40,0.9830508474576272,3.48,4.35,4.35
75,hi,hi_mean,1306,1323,428,344,351,0.9871504157218443,3.0514018691588785,3.796511627906977,3.7207977207977208
76,sa,sa_verse,88,89,41,40,15,0.9887640449438202,2.1463414634146343,2.2,5.866666666666666
76,en,en_trans,102,24,24,22,22,4.25,4.25,4.636363636363637,4.636363636363637
76,en,en_mean,252,53,53,50,61,4.754716981132075,4.754716981132075,5.04,4.131147540983607
76,hi,hi_trans,106,101,30,24,22,1.0495049504950495,3.533333333333333,4.416666666666667,4.818181818181818
76,hi,hi_mean,259,256,82,70,67,1.01171875,3.158536585365854,3.7,3.8656716417910446
77,sa,sa_verse,101,98,47,39,20,1.030612244897959,2.148936170212766,2.58974358974359,5.05
77,en,en_trans,165,34,34,33,32,4.852941176470588,4.852941176470588,5.0,5.15625
77,en,en_mean,1019,226,220,215,241,4.508849557522124,4.631818181818182,4.73953488372093,4.228215767634855
77,hi,hi_trans,192,188,47,39,39,1.0212765957446808,4.085106382978723,4.923076923076923,4.923076923076923
77,hi,hi_mean,989,981,303,230,211,1.0081549439347604,3.264026402640264,4.3,4.687203791469194
78,sa,sa_verse,90,94,45,39,19,0.9574468085106383,2.0,2.3076923076923075,4.7368421052631575
78,en,en_trans,152,31,31,29,27,4.903225806451613,4.903225806451613,5.241379310344827,5.62962962962963
78,en,en_mean,1574,319,318,307,359,4.934169278996865,4.949685534591195,5.127035830618892,4.3844011142061285
78,hi,hi_trans,167,159,42,37,34,1.050314465408805,3.9761904761904763,4.513513513513513,4.911764705882353
78,hi,hi_mean,1694,1635,521,412,372,1.036085626911315,3.251439539347409,4.111650485436893,4.553763440860215
79,sa,sa_verse,96,89,46,43,20,1.0786516853932584,2.0869565217391304,2.2325581395348837,4.8
79,en,en_trans,126,25,25,25,25,5.04,5.04,5.04,5.04
79,en,en_mean,728,211,182,184,215,3.4502369668246446,4.0,3.9565217391304346,3.386046511627907
79,hi,hi_trans,162,159,44,35,33,1.0188679245283019,3.6818181818181817,4.628571428571429,4.909090909090909
79,hi,hi_mean,771,746,252,197,211,1.0335120643431635,3.0595238095238093,3.9137055837563453,3.654028436018957
80,sa,sa_verse,88,90,45,43,16,0.9777777777777777,1.9555555555555555,2.046511627906977,5.5
80,en,en_trans,106,25,25,25,23,4.24,4.24,4.24,4.608695652173913
80,en,en_mean,565,118,117,114,128,4.788135593220339,4.829059829059829,4.956140350877193,4.4140625
80,hi,hi_trans,87,94,28,24,18,0.925531914893617,3.107142857142857,3.625,4.833333333333333
80,hi,hi_mean,643,617,178,144,148,1.0421393841166937,3.6123595505617976,4.465277777777778,4.344594594594595
81,sa,sa_verse,89,88,45,40,18,1.0113636363636365,1.9777777777777779,2.225,4.944444444444445
81,en,en_trans,147,30,30,30,30,4.9,4.9,4.9,4.9
81,en,en_mean,799,183,182,176,194,4.366120218579235,4.3901098901098905,4.5397727272727275,4.118556701030927
81,hi,hi_trans,158,163,50,41,36,0.9693251533742331,3.16,3.8536585365853657,4.388888888888889
81,hi,hi_mean,775,746,246,189,183,1.0388739946380696,3.1504065040650406,4.1005291005291005,4.2349726775956285
82,sa,sa_verse,91,93,43,41,22,0.978494623655914,2.116279069767442,2.2195121951219514,4.136363636363637
82,en,en_trans,129,30,29,28,25,4.3,4.448275862068965,4.607142857142857,5.16
82,en,en_mean,531,137,132,126,138,3.875912408759124,4.0227272727272725,4.214285714285714,3.847826086956522
82,hi,hi_trans,169,169,56,43,29,1.0,3.017857142857143,3.9302325581395348,5.827586206896552
82,hi,hi_mean,931,946,307,247,247,0.9841437632135307,3.03257328990228,3.769230769230769,3.769230769230769
83,sa,sa_verse,103,96,45,41,20,1.0729166666666667,2.2888888888888888,2.5121951219512195,5.15
83,en,en_trans,224,50,49,49,47,4.48,4.571428571428571,4.571428571428571,4.76595744680851
83,en,en_mean,365,79,79,76,85,4.620253164556962,4.620253164556962,4.802631578947368,4.294117647058823
83,hi,hi_trans,203,194,64,52,45,1.0463917525773196,3.171875,3.9038461538461537,4.511111111111111
83,hi,hi_mean,402,381,115,95,88,1.0551181102362204,3.4956521739130433,4.231578947368421,4.568181818181818
84,sa,sa_verse,84,89,44,38,17,0.9438202247191011,1.9090909090909092,2.210526315789474,4.9411764705882355
84,en,en_trans,171,36,36,36,34,4.75,4.75,4.75,5.029411764705882
84,en,en_mean,2473,578,552,542,613,4.278546712802768,4.480072463768116,4.562730627306273,4.034257748776509
84,hi,hi_trans,165,164,51,48,37,1.0060975609756098,3.235294117647059,3.4375,4.45945945945946
84,hi,hi_mean,2546,2441,765,647,616,1.043015157722245,3.328104575163399,3.935085007727975,4.133116883116883
85,sa,sa_verse,102,104,50,42,19,0.9807692307692307,2.04,2.4285714285714284,5.368421052631579
85,en,en_trans,256,64,64,61,55,4.0,4.0,4.19672131147541,4.654545454545454
85,en,en_mean,1405,363,340,337,385,3.8705234159779613,4.132352941176471,4.169139465875371,3.6493506493506493
85,hi,hi_trans,253,252,76,64,56,1.003968253968254,3.3289473684210527,3.953125,4.517857142857143
85,hi,hi_mean,1235,1204,397,332,314,1.0257475083056478,3.110831234256927,3.7198795180722892,3.93312101910828
86,sa,sa_verse,90,83,39,35,18,1.0843373493975903,2.3076923076923075,2.5714285714285716,5.0
86,en,en_trans,129,26,26,26,26,4.961538461538462,4.961538461538462,4.961538461538462,4.961538461538462
86,en,en_mean,2688,671,639,635,743,4.0059612518628915,4.206572769953052,4.233070866141732,3.617765814266487
86,hi,hi_trans,170,155,44,40,35,1.096774193548387,3.8636363636363638,4.25,4.857142857142857
86,hi,hi_mean,2891,2828,866,754,757,1.0222772277227723,3.338337182448037,3.8342175066313,3.8190224570673714
87,sa,sa_verse,86,89,38,36,16,0.9662921348314607,2.263157894736842,2.388888888888889,5.375
87,en,en_trans,177,44,45,43,39,4.0227272727272725,3.933333333333333,4.116279069767442,4.538461538461538
87,en,en_mean,3084,648,639,630,735,4.7592592592592595,4.826291079812207,4.895238095238096,4.1959183673469385
87,hi,hi_trans,185,182,54,44,37,1.0164835164835164,3.425925925925926,4.204545454545454,5.0
87,hi,hi_mean,3213,3129,914,759,798,1.0268456375838926,3.515317286652079,4.233201581027668,4.026315789473684
88,sa,sa_verse,174,171,81,66,27,1.0175438596491229,2.1481481481481484,2.6363636363636362,6.444444444444445
88,en,en_trans,420,83,82,78,71,5.0602409638554215,5.121951219512195,5.384615384615385,5.915492957746479
88,en,en_mean,1458,409,365,349,381,3.56479217603912,3.9945205479452053,4.177650429799427,3.826771653543307
88,hi,hi_trans,448,435,145,122,85,1.0298850574712644,3.089655172413793,3.6721311475409837,5.270588235294118
88,hi,hi_mean,1397,1381,479,387,348,1.0115858073859523,2.916492693110647,3.6098191214470283,4.014367816091954
89,sa,sa_verse,174,171,81,66,27,1.0175438596491229,2.1481481481481484,2.6363636363636362,6.444444444444445
89,en,en_trans,420,83,82,78,71,5.0602409638554215,5.121951219512195,5.384615384615385,5.915492957746479
89,en,en_mean,1458,409,365,349,381,3.56479217603912,3.9945205479452053,4.177650429799427,3.826771653543307
89,hi,hi_trans,448,435,145,122,85,1.0298850574712644,3.089655172413793,3.6721311475409837,5.270588235294118
89,hi,hi_mean,1397,1381,479,387,348,1.0115858073859523,2.916492693110647,3.6098191214470283,4.014367816091954
90,sa,sa_verse,84,89,38,37,17,0.9438202247191011,2.210526315789474,2.27027027027027,4.9411764705882355
90,en,en_trans,187,35,35,33,32,5.3428571428571425,5.3428571428571425,5.666666666666667,5.84375
90,en,en_mean,392,75,74,73,82,5.226666666666667,5.297297297297297,5.36986301369863,4.780487804878049
90,hi,hi_trans,177,170,56,48,36,1.0411764705882354,3.1607142857142856,3.6875,4.916666666666667
90,hi,hi_mean,364,360,112,97,78,1.011111111111111,3.25,3.752577319587629,4.666666666666667
91,sa,sa_verse,104,108,45,39,18,0.9629629629629629,2.311111111111111,2.6666666666666665,5.777777777777778
91,en,en_trans,269,58,57,54,52,4.637931034482759,4.719298245614035,4.981481481481482,5.173076923076923
